path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_Ki,ligand_leaked
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)OCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2cc3c(cc2C([C@@H]2[C@H]4Cc5cc(F)ccc5[C@H]42)=N1)CCO3', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1N[C@@H]2CNC1C2'), 'Fc1ccc2c(c1)C[C@@H]1[C@@H](C3=N[C@@H](CN4C[C@@H]5CC4CN5)Cc4cc5c(cc43)CCO5)[C@H]21']",Fc1ccc2c(c1)C[C@@H]1[C@@H](C3=N[C@@H](CN4C[C@@H]5CC4CN5)Cc4cc5c(cc43)CCO5)[C@H]21,9.477991104125977,10.5,0.8148056864738464,1.0,2,2,91,0.16494845360824742,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=Cc1cc(F)c2c(c1)CCC2', ('[#6:15][Ch:14]=[O].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh&!R:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]-[Ch:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cccc(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)ccc2C(c2cc(F)c3c(c2)CCC3)N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1C[C@H]2NCCN[C@@H]2C1'), 'Fc1ccc2c(c1)CC(CN1CCN[C@@H]3CCC[C@H]31)NC2c1cc(F)c2c(c1)CCC2']",Fc1ccc2c(c1)CC(CN1CCN[C@@H]3CCC[C@H]31)NC2c1cc(F)c2c(c1)CCC2,9.477954864501951,10.699999809265137,0.7846242189407349,1.0,2,2,64,0.21428571428571427,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,0.23,False
"['O=C(O)[C@@H]1Cc2ccc(F)cc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)cc1)C(=O)O'), 'O=C(O)C1Cc2ccc(F)cc2C([C@@H]2Cc3ccc(F)cc3C2)=N1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CNCC12CC2'), 'Fc1ccc2c(c1)C[C@H](C1=NC(CN[C@@H]3CNCC34CC4)Cc3ccc(F)cc31)C2']",Fc1ccc2c(c1)C[C@H](C1=NC(CN[C@@H]3CNCC34CC4)Cc3ccc(F)cc31)C2,9.477897644042969,10.5,0.8147895336151123,1.0,2,2,272,0.2073170731707317,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=Cc1cc(F)c2c(c1)CCC2', ('[#6:15][Ch:14]=[O].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh&!R:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]-[Ch:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)cc1)C(=O)O'), 'O=C(O)C1Cc2ccc(F)cc2C(c2cc(F)c3c(c2)CCC3)N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@]2(C1)CCNC2'), 'Fc1ccc2c(c1)C(c1cc(F)c3c(c1)CCC3)NC(CN1CC[C@@]3(CCCN3)C1)C2']",Fc1ccc2c(c1)C(c1cc(F)c3c(c1)CCC3)NC(CN1CC[C@@]3(CCCN3)C1)C2,9.47772216796875,10.699999809265137,0.7845856547355652,1.0,2,2,52,0.21839080459770116,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1CNc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cccc(F)c1)C(=O)O'), 'O=C(O)C1Cc2cccc(F)c2C([C@@H]2CNc3ccccc3C2)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CC2(C1)CNCCN2'), 'Fc1cccc2c1C([C@@H]1CNc3ccccc3C1)=NC(CN1CCNCC13CCC3)C2']",Fc1cccc2c1C([C@@H]1CNc3ccccc3C1)=NC(CN1CCNCC13CCC3)C2,9.47727870941162,10.600000381469728,0.7993841767311096,1.0,2,2,190,0.19791666666666666,O=C1NCN(c2cccc(C(F)(F)F)c2)C12CCN(C1Cc3cccc4cccc1c34)CC2,7.943,False
"['O=C(O)[C@@H]1CNc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)cc1)C(=O)O'), 'O=C(O)C1Cc2ccc(F)cc2C([C@@H]2CNc3ccccc3C2)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CC2(C1)CNCCN2'), 'Fc1ccc2c(c1)C([C@@H]1CNc3ccccc3C1)=NC(CN1CCNCC13CCC3)C2']",Fc1ccc2c(c1)C([C@@H]1CNc3ccccc3C1)=NC(CN1CCNCC13CCC3)C2,9.47727870941162,10.600000381469728,0.7993841767311096,1.0,2,2,239,0.2247191011235955,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['FC1=CCc2c3c([nH]c2=C1)=CNC=C3', ('[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20].[#6&!$(C=[O,N]):11]-[Nh:6]-[#6&!$(C=[O,N]):10] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[N:6](-[#6&!$(C=[O,N]):11])-[#6&!$(C=[O,N]):10]', 'O=C(NC1CCCC1)c1ccccc1C1CCNCC1'), 'O=C(NC1CCCC1)c1ccccc1C1CCN(C(=O)N2C=Cc3c4c([nH]c3=C2)=CC(F)=CC4)CC1']",O=C(NC1CCCC1)c1ccccc1C1CCN(C(=O)N2C=Cc3c4c([nH]c3=C2)=CC(F)=CC4)CC1,9.47725772857666,11.399999618530272,0.6911236047744751,1.0,1,1,273,0.18446601941747573,C[C@H](NC(=O)c1c(CN2CCNCC2)c(-c2ccccc2)nc2ccccc12)C1CCCCC1,172.0,False
"['O=C(O)[C@@H]1CCc2ccc(F)cc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1cccc2c1C([C@@H]1CCc3ccc(F)cc3C1)=NC(C(=O)O)C2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CNC2CCC2N1'), 'Cc1cccc2c1C([C@@H]1CCc3ccc(F)cc3C1)=NC(CN1CCNC3CCC31)C2']",Cc1cccc2c1C([C@@H]1CCc3ccc(F)cc3C1)=NC(CN1CCNC3CCC31)C2,9.4772367477417,10.5,0.8146758675575256,1.0,2,2,21,0.23863636363636365,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1CCc2ccc(F)cc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1ccc(CC(N)C(=O)O)cc1'), 'Cc1ccc2c(c1)C([C@@H]1CCc3ccc(F)cc3C1)=NC(C(=O)O)C2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@H]2CC[C@@H]2N1'), 'Cc1ccc2c(c1)C([C@@H]1CCc3ccc(F)cc3C1)=NC(CN1CCN[C@H]3CC[C@H]31)C2']",Cc1ccc2c(c1)C([C@@H]1CCc3ccc(F)cc3C1)=NC(CN1CCN[C@H]3CC[C@H]31)C2,9.4772367477417,10.5,0.8146758675575256,1.0,2,2,2,0.22988505747126436,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C1CCC[C@@H]2c3cc(F)ccc3N[C@@H]12', ('[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]).[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1CCC2CCNCC12'), 'O=C1CCC[C@@H]2c3cc(F)ccc3N(C3CCC4CCNCC43)[C@@H]12', ('[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]).[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1C=CC=CC1=C1C=CC=CN1'), 'O=C1CCC[C@@H]2c3cc(F)ccc3N(C3CCC4CCN(C5C=CC=CC5=C5C=CC=CN5)CC43)[C@@H]12']",O=C1CCC[C@@H]2c3cc(F)ccc3N(C3CCC4CCN(C5C=CC=CC5=C5C=CC=CN5)CC43)[C@@H]12,9.476070404052734,12.100000381469728,0.6133180856704712,1.0,2,2,274,0.19791666666666666,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)c1cc2c([nH]1)CCC2', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2c1cc2c([nH]1)CCC2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@]2(C1)CCNC2'), 'Cc1ccc2c(c1)CC(CN1CCC[C@]13CCNC3)N=C2c1cc2c([nH]1)CCC2']",Cc1ccc2c(c1)CC(CN1CCC[C@]13CCNC3)N=C2c1cc2c([nH]1)CCC2,9.475707054138184,10.300000190734863,0.8463475704193115,1.0,2,2,38,0.1956521739130435,Cc1nc2c3c(ccc2[nH]1)CC1[C@H](C)[C@]3(C)CCN1CC1CC1,2.5,False
"['O=C(O)[C@@H]1Cc2ccc(F)cc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1Cc2ccc(F)cc2C1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@H]2CC[C@@H]2N1'), 'Cc1ccc2c(c1)CC(CN1CCN[C@@H]3CC[C@@H]31)N=C2[C@@H]1Cc2ccc(F)cc2C1']",Cc1ccc2c(c1)CC(CN1CCN[C@@H]3CC[C@@H]31)N=C2[C@@H]1Cc2ccc(F)cc2C1,9.475648880004885,10.300000190734863,0.8463371992111206,1.0,2,2,2,0.22727272727272727,Cc1nc2c3c(ccc2[nH]1)CC1[C@H](C)[C@]3(C)CCN1CC1CC1,2.5,False
"['O=C(O)[C@H]1CCc2cc(F)ccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NCC(=O)c1ccc(F)c(F)c1'), 'O=C1CN=C([C@H]2CCc3cc(F)ccc3C2)c2c1ccc(F)c2F', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'C1C[C@H]2NCCN[C@@H]2C1'), 'Fc1ccc2c(c1)CC[C@H](C1=NCC(N3CCN[C@@H]4CCC[C@H]43)c3ccc(F)c(F)c31)C2']",Fc1ccc2c(c1)CC[C@H](C1=NCC(N3CCN[C@@H]4CCC[C@H]43)c3ccc(F)c(F)c31)C2,9.475179672241213,11.0,0.7419754266738892,1.0,2,2,26,0.2159090909090909,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1Cc2ccc(F)cc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1Cc2ccc(F)cc2C1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@H]2CNC[C@@H]2C1'), 'Cc1ccc2c(c1)CC(CN1C[C@@H]3CCCN[C@@H]3C1)N=C2[C@@H]1Cc2ccc(F)cc2C1', ('[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]).[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1COC2(CNC2)C1'), 'Cc1ccc2c(c1)CC(CN1C[C@@H]3CCCN(C4COC5(CNC5)C4)[C@@H]3C1)N=C2[C@@H]1Cc2ccc(F)cc2C1']",Cc1ccc2c(c1)CC(CN1C[C@@H]3CCCN(C4COC5(CNC5)C4)[C@@H]3C1)N=C2[C@@H]1Cc2ccc(F)cc2C1,9.475016593933104,11.699999809265137,0.6558253765106201,1.0,3,3,83,0.21782178217821782,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1CNc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cccc(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)ccc2C([C@@H]2CNc3ccccc3C2)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1NC[C@@H]2CCCN[C@H]12'), 'O=C1NC[C@@H]2CCCN(CC3Cc4cc(F)ccc4C([C@@H]4CNc5ccccc5C4)=N3)[C@H]12']",O=C1NC[C@@H]2CCCN(CC3Cc4cc(F)ccc4C([C@@H]4CNc5ccccc5C4)=N3)[C@H]12,9.474494934082031,10.699999809265137,0.7840514779090881,1.0,2,2,14,0.23595505617977527,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@H]1[C@@H]2Cc3c(F)cccc3[C@@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@H]1[C@@H]2Cc3c(F)cccc3[C@@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1C[C@H]2CNC[C@H]2N1'), 'Cc1ccc2c(c1)CC(CN1C[C@@H]3CC(=O)N[C@@H]3C1)N=C2[C@H]1[C@@H]2Cc3c(F)cccc3[C@@H]21']",Cc1ccc2c(c1)CC(CN1C[C@@H]3CC(=O)N[C@@H]3C1)N=C2[C@H]1[C@@H]2Cc3c(F)cccc3[C@@H]21,9.474475860595703,10.5,0.8142012357711792,1.0,2,2,150,0.2087912087912088,C[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3Cc4ccccc4C3)C[C@@H]21,0.3,False
"['O=C(O)[C@@H]1CNc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1cccc2c1C([C@@H]1CNc3ccccc3C1)=NC(C(=O)O)C2', ('[C:3](=[O:4])-[Oh].[#6&!$(C=[O]):1]-[Oh:2] >> [C:3](=[O:4])-[O:2]-[#6&!$(C=[O]):1]', 'O[C@@H]1CC2CN[C@@H]1C2'), 'Cc1cccc2c1C([C@@H]1CNc3ccccc3C1)=NC(C(=O)O[C@@H]1CC3CN[C@@H]1C3)C2']",Cc1cccc2c1C([C@@H]1CNc3ccccc3C1)=NC(C(=O)O[C@@H]1CC3CN[C@@H]1C3)C2,9.474427223205566,10.899999618530272,0.7555321455001831,1.0,2,2,275,0.1935483870967742,Cc1ccccc1C1CCN(CCC(=O)N2c3ccccc3C[C@H]2C(=O)N(C)C)CC1,67.2,False
"['O=Cc1cc(F)c2c(c1)CCC2', ('[#6:15][Ch:14]=[O].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh&!R:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]-[Ch:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2ccc3c(c2C(c2cc(F)c4c(c2)CCC4)N1)CCC3', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=S1(=O)CC2(CCCNC2)C1'), 'O=S1(=O)CC2(CCCN(C[C@H]3Cc4ccc5c(c4C(c4cc(F)c6c(c4)CCC6)N3)CCC5)C2)C1']",O=S1(=O)CC2(CCCN(C[C@H]3Cc4ccc5c(c4C(c4cc(F)c6c(c4)CCC6)N3)CCC5)C2)C1,9.47407054901123,11.300000190734863,0.7029368281364441,1.0,2,2,59,0.20212765957446807,O=C1NC(=O)[C@@]2(CC[C@@]34Cc5ccc(O)cc5[C@@]3(CCN(CC3CC3)C4)C2)N1,472.5,False
"['O=C(O)c1cccc2c1CCC21CC1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1ccccc1C(=O)CN'), 'Cc1cccc2c1C(=O)CN=C2c1cccc2c1CCC21CC1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'NC12CNCC(C1)C2'), 'Cc1cccc2c1C(NC13CNCC(C1)C3)CN=C2c1cccc2c1CCC21CC1']",Cc1cccc2c1C(NC13CNCC(C1)C3)CN=C2c1cccc2c1CCC21CC1,9.473979949951172,10.5,0.8141161799430847,1.0,2,2,276,0.17105263157894737,Cc1ccccc1C1(O)CCN(C(c2ccccc2)c2ccccc2)CC1,74.0,False
"['O=C(O)c1cc2c([nH]1)CCC2', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc([C@H](CN)C(=O)O)c1'), 'Cc1ccc2c(c1)[C@@H](C(=O)O)CN=C2c1cc2c([nH]1)CCC2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@H]2CNC[C@@H]2C1'), 'Cc1ccc2c(c1)[C@@H](CN1C[C@@H]3CCCN[C@@H]3C1)CN=C2c1cc2c([nH]1)CCC2']",Cc1ccc2c(c1)[C@@H](CN1C[C@@H]3CCCN[C@@H]3C1)CN=C2c1cc2c([nH]1)CCC2,9.47396469116211,10.300000190734863,0.846036434173584,1.0,2,2,105,0.17582417582417584,C[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3Cc4ccccc4C3)C[C@@H]21,0.3,False
"['O=C(O)[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CC2(C1)CNCCN2'), 'Cc1ccc2c(c1)CC(CN1CCNCC13CCC3)N=C2[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20].[#6&!$(C=[O,N]):11]-[Nh:6]-[#6&!$(C=[O,N]):10] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[N:6](-[#6&!$(C=[O,N]):11])-[#6&!$(C=[O,N]):10]', 'C1CN[C@@H]2CC[C@@H]2N1'), 'Cc1ccc2c(c1)CC(CN1CCN(C(=O)N3CCN[C@@H]4CC[C@@H]43)CC13CCC3)N=C2[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21']",Cc1ccc2c(c1)CC(CN1CCN(C(=O)N3CCN[C@@H]4CC[C@@H]43)CC13CCC3)N=C2[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21,9.473902702331545,12.300000190734863,0.5932634472846985,1.0,3,3,5,0.21238938053097345,COC(=O)C1(N2CCC(N3C(=O)CC(=O)Nc4ccc(F)cc43)CC2)CCCCCCC1,11670.0,False
"['O=C(O)[C@@H]1CCc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1ccc(CC(N)C(=O)O)cc1'), 'Cc1ccc2c(c1)C([C@@H]1CCc3ccccc3C1)=NC(C(=O)O)C2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CC2CNCCC2CN1'), 'Cc1ccc2c(c1)C([C@@H]1CCc3ccccc3C1)=NC(CN1CCC3CNCCC3C1)C2']",Cc1ccc2c(c1)C([C@@H]1CCc3ccccc3C1)=NC(CN1CCC3CNCCC3C1)C2,9.473787307739258,10.699999809265137,0.7839344143867493,1.0,2,2,20,0.22988505747126436,C[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3Cc4ccccc4C3)C[C@@H]21,0.3,False
