path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_pIC50,ligand_percent_inhibition,ligand_Assay Description (pIC50),ligand_Assay Description (percent_inhibition)
"['O=C1c2ccc(F)cc2C[C@H]1O', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'FC(F)[C@H]1CCNC1'), 'O[C@@H]1Cc2cc(F)ccc2C1N1CC[C@H](C(F)F)C1']",O[C@@H]1Cc2cc(F)ccc2C1N1CC[C@H](C(F)F)C1,5.478964328765869,5.800000190734863,0.8923617005348206,1.0,1,1,437,0.18888888888888888,CCOC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=NC1c1ccc(F)cc1Br,,7.0,,Inhibition of SIRT1 (unknown origin) at 1 uM
"['O=CC1(c2ccccc2)CCC1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@@H]1CC[C@H](O)C1'), 'O[C@H]1CC[C@@H](NCC2(c3ccccc3)CCC2)C1']",O[C@H]1CC[C@@H](NCC2(c3ccccc3)CCC2)C1,5.478873252868652,6.900000095367432,0.8543721437454224,0.7379674911499023,1,1,331,0.19444444444444445,O=C(NC1CCCCC1)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,,15.0,,Inhibition of human N-terminal His-tagged SIRT1 expressed in Escherichia coli at 50 uM using p53 (Arg-His-Lys-Lys(Ac)) (379 to 382 residues) as substrate incubated for 3 hrs measured up to 30 mins by fluorescence assay relative to control
"['N[C@H](C=O)c1cccc(F)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'FC1(F)CNC12CCCC2'), 'N[C@H](CN1CC(F)(F)C12CCCC2)c1cccc(F)c1']",N[C@H](CN1CC(F)(F)C12CCCC2)c1cccc(F)c1,5.478814601898193,5.699999809265137,0.9238969683647156,1.0,1,1,847,0.18666666666666668,Fc1cccc(-n2cc(CSC(=S)N3CCN(C(=S)SCc4cn(-c5ccccc5F)nn4)CC3)nn2)c1,-0.0334237554869497,,Inhibition of recombinant human SIRT1 (193 to 747 residues) expressed in Escherichia coli BL21 (DE3) using AMC-labeled p53-derived acetylated lysine as substrate in presence of NAD+ by HTS assay,
"['O=C1CCCN(c2cccc(F)c2)C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'NC[C@@H]1CC[C@H]1C(F)F'), 'Fc1cccc(N2CCCC(NC[C@@H]3CC[C@H]3C(F)F)C2)c1']",Fc1cccc(N2CCCC(NC[C@@H]3CC[C@H]3C(F)F)C2)c1,5.478286743164063,5.800000190734863,0.8921409845352173,1.0,1,1,11,0.23076923076923078,Fc1cccc(-n2cc(CSC(=S)N3CCN(C(=S)SCc4cn(-c5ccccc5F)nn4)CC3)nn2)c1,-0.0334237554869497,,Inhibition of recombinant human SIRT1 (193 to 747 residues) expressed in Escherichia coli BL21 (DE3) using AMC-labeled p53-derived acetylated lysine as substrate in presence of NAD+ by HTS assay,
"['N[C@@H]1CNC[C@H]1c1ccccc1', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'Cc1cccc(OC(F)(F)F)c1C(=O)O'), 'Cc1cccc(OC(F)(F)F)c1CN[C@@H]1CNC[C@H]1c1ccccc1']",Cc1cccc(OC(F)(F)F)c1CN[C@@H]1CNC[C@H]1c1ccccc1,5.477484703063965,5.900000095367432,0.8619028329849243,1.0,1,1,848,0.21428571428571427,Cc1cccc(C)c1CN1CC(C(N)=O)Oc2ccccc21,-1.57287160220048,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['N[C@H]1CNC[C@@H]1c1ccc(F)cc1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[I] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O=C(O)Cc1cccc(I)c1F'), 'N[C@H]1CN(c2cccc(CC(=O)O)c2F)C[C@@H]1c1ccc(F)cc1']",N[C@H]1CN(c2cccc(CC(=O)O)c2F)C[C@@H]1c1ccc(F)cc1,5.476680755615234,6.199999809265137,0.9028302431106568,0.8642619848251343,1,1,660,0.296875,NC(=O)C1CN(Cc2ccccc2F)c2ccccc2O1,-0.2479732663618066,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['Clc1ccc2c3c([nH]c2c1)CNCC3', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C=CC(C)=CC(=O)O'), 'C=CC(C)=CCN1CCc2c([nH]c3cc(Cl)ccc23)C1']",C=CC(C)=CCN1CCc2c([nH]c3cc(Cl)ccc23)C1,5.4765305519104,6.0,0.8331217765808105,1.0,1,1,849,0.3188405797101449,CC(=O)N1CCc2c([nH]c3ccc(Cl)cc23)C1C(N)=O,-1.902546779313992,,Inhibitory activity against recombinant human SIRT1 expressed in Escherichia coli by fluorimetric assay,
"['Cc1ccc(O)c(C#CC(=O)O)c1', ('[#6:6]-[C:1](=[O])-[Oh].[Nh2:5]-[c;r6:4][c;r6:3]-[Nh2:2] >> [n:5]1[c:4][c:3][nH:2][c:1](-[#6:6])1', 'Nc1ccc(C2CC2)cc1N'), 'Cc1ccc(O)c(C#Cc2nc3cc(C4CC4)ccc3[nH]2)c1']",Cc1ccc(O)c(C#Cc2nc3cc(C4CC4)ccc3[nH]2)c1,5.476320266723633,6.699999809265137,0.6680793762207031,1.0,1,1,645,0.2923076923076923,CCOC(=O)c1ccc2[nH]c(-c3ccc(C)cc3)nc2c1,,40.11,,Inhibition of recombinant human N-terminal GST-tagged SIRT1 (193 to 741 residues) using human p53 derived peptides as substrate at 50 uM incubated for 45 mins by fluorescence assay
"['CC(C)c1ccc([C@@H]2CNC[C@@H]2N)cc1', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'C=CC(C)=CC(=O)O'), 'C=CC(C)=CCN[C@H]1CNC[C@H]1c1ccc(C(C)C)cc1']",C=CC(C)=CCN[C@H]1CNC[C@H]1c1ccc(C(C)C)cc1,5.476308345794678,6.199999809265137,0.7801757454872131,1.0,1,1,313,0.23728813559322035,CC(C)c1ccc(C=C2C(=O)NC(=S)NC2=O)cc1,-1.0934216851622351,,Inhibition of recombinant SIRT1 using ZMAL substrate after 4 hrs by homogeneous fluorescence assay,
"['Cc1cccc([C@H]2CNC(=O)CN2)c1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1C[C@@H](O)[C@H](F)C1'), 'Cc1cccc([C@H]2CNC(=O)CN2CC2C[C@@H](O)[C@H](F)C2)c1']",Cc1cccc([C@H]2CNC(=O)CN2CC2C[C@@H](O)[C@H](F)C2)c1,5.475606441497803,5.800000190734863,0.891268253326416,1.0,1,1,0,0.2112676056338028,Cc1ccc(C2CC(=O)Nc3ccc4cc(C)ccc4c32)cc1,1.0087739243075051,,Inhibition of SIRT1,
"['NCNc1cc(Br)ccc1F', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'COC1CNCC(F)(F)C1'), 'COC1CN(c2ccc(F)c(NCN)c2)CC(F)(F)C1']",COC1CN(c2ccc(F)c(NCN)c2)CC(F)(F)C1,5.474959373474121,6.0,0.8326439261436462,1.0,1,1,688,0.18666666666666668,COC(=O)c1ccc(CN2CC(C(N)=O)Oc3ccccc32)cc1,-0.5378190950732742,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['COc1ccc([C@@H]2CNC[C@H]2N)cc1', ('[#6&!$(C=[O,N]):6]-[Nh:1]-[#6&!$(C=[O,N]):7].[#6:5]-[N:2]=[C:3]=[O:4] >> [#6&!$(C=[O,N]):7]-[N:1](-[#6&!$(C=[O,N]):6])-[C:3](=[O:4])-[N:2]-[#6:5]', 'C[C@H](N=C=O)C(F)(F)F'), 'COc1ccc([C@@H]2CN(C(=O)N[C@@H](C)C(F)(F)F)C[C@H]2N)cc1']",COc1ccc([C@@H]2CN(C(=O)N[C@@H](C)C(F)(F)F)C[C@H]2N)cc1,5.474944591522217,5.800000190734863,0.891052782535553,1.0,1,1,58,0.31343283582089554,COc1ccc(NC(=O)N2CC(C(N)=O)Oc3ccccc32)cc1,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['Nc1cnc2ccccc2c1O', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)C(F)=Cc1cnc[nH]1'), 'Oc1c(NCC(F)=Cc2cnc[nH]2)cnc2ccccc12']",Oc1c(NCC(F)=Cc2cnc[nH]2)cnc2ccccc12,5.474465370178223,6.599999904632568,0.6880112290382385,1.0,1,1,850,0.23333333333333334,Oc1nc(-c2ccc(F)cc2)nc2ccccc12,,48.0,,Inhibition of Sirt1 expressed in human U2OS cells assessed as acetylation of p53 at 10 uM
"['O=C(O)[C@H]1[C@H]2[C@H]3C[C@@H]1C(=O)[C@H]32', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1(c2ccccn2)CCCC1'), 'O=C1[C@@H]2[C@@H]3C[C@H]1[C@@H](CNC1(c4ccccn4)CCCC1)[C@@H]32']",O=C1[C@@H]2[C@@H]3C[C@H]1[C@@H](CNC1(c4ccccn4)CCCC1)[C@@H]32,5.4744553565979,5.699999809265137,0.9224273562431335,1.0,1,1,146,0.20588235294117646,O=C1Nc2c(ccc(Cl)c2Cl)/C1=C\c1ccccn1,,22.7,,Inhibition of human recombinant N-terminally GST-tagged SIRT1 at 50 uM after 4 hrs in presence of NAD+ by fluorescent deacetylase assay
"['O=C(O)c1ccc(C2CC2)c(Cl)c1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O[C@@H]1CNC[C@H]1C(F)F'), 'O[C@@H]1CN(Cc2ccc(C3CC3)c(Cl)c2)C[C@H]1C(F)F']",O[C@@H]1CN(Cc2ccc(C3CC3)c(Cl)c2)C[C@H]1C(F)F,5.474411487579346,5.699999809265137,0.9224125146865844,1.0,1,1,135,0.21428571428571427,CC(=O)Nc1ccc(CN2CC(C(N)=O)Oc3ccccc32)cc1,-1.0170333392987805,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['N[C@@H](C=O)c1cccc(F)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'N[C@@H]1CNC[C@H]1F'), 'N[C@@H]1CN(C[C@H](N)c2cccc(F)c2)C[C@H]1F']",N[C@@H]1CN(C[C@H](N)c2cccc(F)c2)C[C@H]1F,5.474311351776123,6.599999904632568,0.8229532837867737,0.8359800577163696,1,1,128,0.20634920634920634,NC(=O)C1CN(Cc2ccccc2F)c2ccccc2O1,-0.2479732663618066,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['N[C@H]1CNC[C@H]1c1ccc(F)cc1', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)C(F)=Cc1cnc[nH]1'), 'FC(=Cc1cnc[nH]1)CN[C@H]1CNC[C@H]1c1ccc(F)cc1']",FC(=Cc1cnc[nH]1)CN[C@H]1CNC[C@H]1c1ccc(F)cc1,5.474155426025391,6.400000095367432,0.7936335206031799,0.921837329864502,1,1,446,0.19444444444444445,O=C(NCCc1c[nH]c2ccccc12)c1ccc(F)cc1,,28.4,,Inhibition of SIRT1 (unknown origin) using KQTARK(Ac)STGG as peptide substrate at 0.14 uM at 25 degree C uM preincubated for 20 mins followed by substrate addition and measured after 10 mins in presence of NAD by RapidFire LC/MS analysis relative to control
"['Cc1cc(O)cc(C=O)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1C[C@H]1C(F)F'), 'Cc1cc(O)cc(CN[C@H]2C[C@H]2C(F)F)c1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1CC2CCCCC2=N1'), 'Cc1cc(O)cc(CN(CC2CC3CCCCC3=N2)[C@H]2C[C@H]2C(F)F)c1']",Cc1cc(O)cc(CN(CC2CC3CCCCC3=N2)[C@H]2C[C@H]2C(F)F)c1,5.473727703094482,6.099999904632568,0.8052055239677429,1.0,2,2,851,0.17721518987341772,Cc1ccc2[nH]c3c(c2c1)CCCCC3C(N)=O,0.1938200260161128,,Inhibition of human full length SIRT1 expressed in DE3 cells by fluorimetric assay,
"['CC(=O)C1=Cc2cc(Br)ccc2OC1', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'ON=C1CNC1'), 'CC(=O)C1=Cc2cc(N3CC(=NO)C3)ccc2OC1']",CC(=O)C1=Cc2cc(N3CC(=NO)C3)ccc2OC1,5.472076416015625,6.800000190734863,0.6475695371627808,1.0,1,1,15,0.19736842105263158,O=C(O)CCNC(=O)c1ccc2c(c1)CCN(c1ccc(O)c(C(=O)O)c1)C2,,14.0,,Inhibition of recombinant Sirt1 (unknown origin) using ZMAL as fluorescence substrate at 50 uM incubated for 4.3 hrs by homogenous fluorescent deacetylase assay
"['NCNc1cc(Br)ccc1F', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O[C@H]1CNC[C@@H](F)C1'), 'NCNc1cc(N2C[C@H](O)C[C@H](F)C2)ccc1F']",NCNc1cc(N2C[C@H](O)C[C@H](F)C2)ccc1F,5.471855163574219,6.5,0.7086674571037292,1.0,1,1,688,0.19696969696969696,NC(=O)C1CN(Cc2ccccc2F)c2ccccc2O1,-0.2479732663618066,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['Cn1cc(-c2ccccc2)cc1C=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'FC(F)[C@@H]1CCNC1'), 'Cn1cc(-c2ccccc2)cc1CN1CC[C@@H](C(F)F)C1']",Cn1cc(-c2ccccc2)cc1CN1CC[C@@H](C(F)F)C1,5.47184419631958,6.0,0.831696629524231,1.0,1,1,23,0.23076923076923078,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(Cc1ccccc1)CC2,-2.0,5.0,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) at 10 uM after 30 mins by luciferase-mediated luminescence assay relative to control
"['N[C@@H]1CNC[C@@H]1c1ccc(F)cc1', ('[#6&!$(C=[O,N]):10][Nh2:1].[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'CC(=O)C=Cc1ccncn1'), 'CC(C=Cc1ccncn1)N[C@@H]1CNC[C@@H]1c1ccc(F)cc1']",CC(C=Cc1ccncn1)N[C@@H]1CNC[C@@H]1c1ccc(F)cc1,5.47176456451416,5.900000095367432,0.8897656202316284,0.9666630029678344,1,1,852,0.17567567567567569,NC(=O)C1CCCc2c(-c3ccc(F)cc3)n[nH]c21,,42.0,,Inhibition of His-tagged human recombinant SIRT1 expressed in Escherichia coli at 20 uM using Cbz-Lys(Ac)-AMC as substrate by fluorescence assay
"['O=Cc1cccc(-c2ccc(F)nc2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'O=c1ccc2c([nH]1)CNC2'), 'O=c1ccc2c([nH]1)CN(Cc1cccc(-c3ccc(F)nc3)c1)C2']",O=c1ccc2c([nH]1)CN(Cc1cccc(-c3ccc(F)nc3)c1)C2,5.471458435058594,6.300000190734863,0.7542669773101807,1.0,1,1,66,0.265625,O=c1cc(-c2ccccc2)n(Cc2ccccc2)c(=S)[nH]1,,1.8,,Inhibition of human recombinant SIRT1 using fluor de Lys as substrate at 60 uM after 1 hr by fluorimeter analysis
"['O=Cc1ccc(C2CC2)cc1F', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'O=C(O)[C@@H]1CNC[C@H]1C(F)(F)F'), 'O=C(O)[C@@H]1CN(Cc2ccc(C3CC3)cc2F)C[C@H]1C(F)(F)F']",O=C(O)[C@@H]1CN(Cc2ccc(C3CC3)cc2F)C[C@H]1C(F)(F)F,5.471168518066406,5.900000095367432,0.8599161505699158,1.0,1,1,141,0.26153846153846155,NC(=O)C1CN(Cc2ccccc2F)c2ccccc2O1,-0.2479732663618066,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['Fc1cc(F)cc(CCBr)c1', ('[Br]-[Ch2:4]-[#6:5].[c:1][nH:2][c:3] >> [c:1][n:2]([c:3])-[Ch2:4]-[#6:5]', 'O=C(O)c1nnc2ccc[nH]c1-2'), 'O=C(O)c1nnc2cccn(CCc3cc(F)cc(F)c3)c1-2']",O=C(O)c1nnc2cccn(CCc3cc(F)cc(F)c3)c1-2,5.470200538635254,6.099999904632568,0.8041681051254272,1.0,1,1,853,0.2222222222222222,NC(=O)c1ccccc1Nc1cccc(OCCc2cccc(F)c2)c1,-2.0,,Inhibition of human recombinant SIRT1 using Fluor de Lys-SIRT as substrate incubated for 60 mins prior to substrate addition measured after 60 mins by fluorimetric analysis,
"['CNc1ccc2ncc(C)cc2c1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'CC(=CC(=O)O)C(F)F'), 'CC(=CCN(C)c1ccc2ncc(C)cc2c1)C(F)F']",CC(=CCN(C)c1ccc2ncc(C)cc2c1)C(F)F,5.469793319702148,6.199999809265137,0.7783204913139343,1.0,1,1,450,0.2318840579710145,CN(C)c1ccc(-c2nc3cc(C(=O)O)ccc3n2CCO)cc1,,19.65,,Inhibition of human recombinant N-terminal GST-tagged SIRT1 (193 to 741) at 50 uM after 45 mins by fluorescence assay
"['CC(C)c1cncc(C=O)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'FC1=CCNC1'), 'CC(C)c1cncc(CN2CC=C(F)C2)c1']",CC(C)c1cncc(CN2CC=C(F)C2)c1,5.469743728637695,6.199999809265137,0.7783064246177673,1.0,1,1,524,0.2054794520547945,CC(C)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1,-1.130333768495006,,Inhibition of recombinant human N-terminal His-tagged SIRT1 (1 to 747 residues) expressed in Escherichia coli using Ac-RHK-K(Ac)-AMC as substrate incubated for 2 hrs by fluorescence analysis,
"['O=Cc1cccc(-c2ccc(F)nc2)c1', ('[F]-[c:4]1[n:5][c:6][c:7][c:8][c:9]1.[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[c:4]1[n:5][c:6][c:7][c:8][c:9]1', 'N[C@@H]1CCC[C@H]1C(F)F'), 'O=Cc1cccc(-c2ccc(N[C@@H]3CCC[C@H]3C(F)F)nc2)c1']",O=Cc1cccc(-c2ccc(N[C@@H]3CCC[C@H]3C(F)F)nc2)c1,5.469573020935059,6.0,0.8310063481330872,1.0,1,1,42,0.23076923076923078,NC(=O)c1cncc(OCc2cccc(NC(=O)C3CCCCC3)c2)c1,-1.6273658565927327,,Inhibition of recombinant human N-terminal His-tagged SIRT1 (1 to 747 residues) expressed in Escherichia coli using Ac-RHK-K(Ac)-AMC as substrate incubated for 2 hrs by fluorescence analysis,
"['O=C1C=Cc2ccccc21', ('[#6:2]=[#6:3]-[#6:4]=O.[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[#6:2]-[#6:3]-[#6:4]=O', 'NC12CC3CC1C2C3'), 'O=C1CC(NC23CC4CC2C3C4)c2ccccc21']",O=C1CC(NC23CC4CC2C3C4)c2ccccc21,5.469517707824707,5.900000095367432,0.8593973517417908,1.0,1,1,854,0.20634920634920634,O=C1CC(CCc2ccccc2)Oc2c(Br)cc(Cl)cc21,,10.0,,Inhibition of recombinant GST-tagged SIRT1 preincubated at 200 uM for 5 mins measured after 1hr by Fluor de Lys-based fluorescence assay
"['Fc1cc(F)cc(CCBr)c1', ('[Br]-[Ch2:4]-[#6:5].[c:1][nH:2][c:3] >> [c:1][n:2]([c:3])-[Ch2:4]-[#6:5]', 'Cc1cc2[nH]c(C)ccc-2n1'), 'Cc1cc2n(CCc3cc(F)cc(F)c3)c(C)ccc-2n1']",Cc1cc2n(CCc3cc(F)cc(F)c3)c(C)ccc-2n1,5.468222618103027,6.5,0.7077268362045288,1.0,1,1,855,0.2153846153846154,CCn1c(=O)n(CCc2ccccc2)c(=O)c2[nH]c(SSc3nc4c([nH]3)c(=O)n(CCc3ccccc3)c(=O)n4CC)nc21,0.431798275933005,,Inhibition of human N-terminal His6 tagged SIRT1 (183-505-(GGGS)2-641-665 residues) expressed in Escherichia coli BL21 cells,
"['O[C@@]1(c2ccccc2)CCCNC1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'Cc1cccc([C@H](CN)C(=O)O)c1'), 'Cc1cccc([C@H](CN)CN2CCC[C@@](O)(c3ccccc3)C2)c1']",Cc1cccc([C@H](CN)CN2CCC[C@@](O)(c3ccccc3)C2)c1,5.467688083648682,5.800000190734863,0.888692319393158,1.0,1,1,856,0.24390243902439024,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(Cc1ccccc1)CC2,-2.0,5.0,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) at 10 uM after 30 mins by luciferase-mediated luminescence assay relative to control
"['N[C@@H](C=O)c1cccc(F)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'NC1CCCC(c2ccc(F)cc2)C1'), 'N[C@@H](CNC1CCCC(c2ccc(F)cc2)C1)c1cccc(F)c1']",N[C@@H](CNC1CCCC(c2ccc(F)cc2)C1)c1cccc(F)c1,5.466801643371582,5.900000095367432,0.8585439920425415,1.0,1,1,152,0.21951219512195122,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(C4CCCCC4)cc3)c2)c1,-1.8543060418010808,,Inhibition of recombinant human N-terminal His-tagged SIRT1 (1 to 747 residues) expressed in Escherichia coli using Ac-RHK-K(Ac)-AMC as substrate incubated for 2 hrs by fluorescence analysis,
"['O=C1C=Cc2ccccc21', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'Cc1ccc(C2CC(=O)CN2)cc1'), 'Cc1ccc(C2CC(=O)CN2C2C=Cc3ccccc32)cc1']",Cc1ccc(C2CC(=O)CN2C2C=Cc3ccccc32)cc1,5.46633768081665,6.0,0.8300235271453857,1.0,1,1,857,0.2459016393442623,Cc1ccc(C2CC(=O)Nc3ccc4cc(C)ccc4c32)cc1,1.0087739243075051,,Inhibition of SIRT1,
